latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.01575,37.59283,328.63,1.01,1.0,2025-10-24,1236,A,62,6.1NRT,315.45,9.0,D
-13.28144,35.76319,331.7,1.05,1.02,2025-10-24,1236,A,72,6.1NRT,309.78,19.81,D
-12.88322,38.29543,326.73,1.05,1.02,2025-10-24,1236,A,52,6.1NRT,309.3,10.39,D
-13.22586,35.89734,335.47,1.04,1.02,2025-10-24,1236,A,75,6.1NRT,304.53,25.24,D
-13.36783,34.87978,325.27,1.13,1.06,2025-10-24,1236,A,66,6.1NRT,308.31,10.04,D
-13.36922,34.86963,327.37,1.14,1.06,2025-10-24,1236,A,71,6.1NRT,308.11,13.08,D
-13.10774,36.59714,322.06,1.01,1.0,2025-10-24,1236,A,16,6.1NRT,307.41,6.58,D
-13.21719,35.82951,333.14,1.04,1.02,2025-10-24,1236,A,70,6.1NRT,309.03,20.77,D
-13.33385,34.98927,328.74,1.12,1.06,2025-10-24,1236,A,73,6.1NRT,306.43,15.99,D
-13.33523,34.97915,354.93,1.12,1.06,2025-10-24,1236,A,97,6.1NRT,307.6,70.92,D
-13.24309,35.50981,320.66,1.07,1.03,2025-10-24,1236,A,41,6.1NRT,305.41,6.48,D
-13.06764,36.66729,327.09,1.0,1.0,2025-10-24,1236,A,40,6.1NRT,306.96,9.73,D
-13.06894,36.65831,344.21,1.0,1.0,2025-10-24,1236,A,89,6.1NRT,306.17,36.12,D
-13.06015,36.65696,324.13,1.0,1.0,2025-10-24,1236,A,33,6.1NRT,306.91,7.66,D
-13.18749,35.7714,325.61,1.04,1.02,2025-10-24,1236,A,67,6.1NRT,305.52,13.32,D
-13.18882,35.76206,333.61,1.05,1.02,2025-10-24,1236,A,80,6.1NRT,306.66,24.28,D
-13.1745,35.79842,324.64,1.04,1.02,2025-10-24,1236,A,61,6.1NRT,308.45,11.07,D
-13.31151,34.8236,323.95,1.14,1.06,2025-10-24,1236,A,64,6.1NRT,305.15,12.76,D
-13.10313,36.10804,339.27,1.02,1.01,2025-10-24,1236,A,81,6.1NRT,310.75,27.07,D
-13.10444,36.09885,333.75,1.02,1.01,2025-10-24,1236,A,63,6.1NRT,309.36,17.51,D
-13.10473,36.03309,352.06,1.03,1.01,2025-10-24,1236,A,95,6.1NRT,308.9,56.25,D
-13.10604,36.02388,366.41,1.03,1.01,2025-10-24,1236,A,100,6.1NRT,310.07,95.88,D
-13.0893,36.0778,344.0,1.02,1.01,2025-10-24,1236,A,90,6.1NRT,309.97,36.11,D
-13.11144,35.92163,344.53,1.03,1.02,2025-10-24,1236,A,90,6.1NRT,303.08,45.96,D
-13.118,35.8752,321.97,1.04,1.02,2025-10-24,1236,A,27,6.1NRT,301.39,10.82,D
-12.83702,37.74374,338.7,1.02,1.01,2025-10-24,1236,A,80,6.1NRT,315.24,22.44,D
-13.08042,36.07647,331.75,1.02,1.01,2025-10-24,1236,A,77,6.1NRT,312.46,16.73,D
-12.81753,37.74427,329.83,1.02,1.01,2025-10-24,1236,A,44,6.1NRT,314.01,10.35,D
-13.08746,35.89348,338.21,1.04,1.02,2025-10-24,1236,A,85,6.1NRT,305.09,31.13,D
-13.09144,35.86562,365.51,1.04,1.02,2025-10-24,1236,A,100,6.1NRT,308.6,96.64,D
-13.09277,35.85635,323.24,1.04,1.02,2025-10-24,1236,A,50,6.1NRT,302.86,10.94,D
-13.05358,36.06668,341.31,1.02,1.01,2025-10-24,1236,A,88,6.1NRT,308.79,33.33,D
-13.0549,36.05748,325.06,1.03,1.01,2025-10-24,1236,A,47,6.1NRT,308.33,9.83,D
-13.0825,35.86439,326.6,1.04,1.02,2025-10-24,1236,A,58,6.1NRT,305.14,14.12,D
-13.08384,35.85504,340.46,1.04,1.02,2025-10-24,1236,A,87,6.1NRT,303.55,34.96,D
-13.0447,36.06535,336.78,1.02,1.01,2025-10-24,1236,A,83,6.1NRT,309.28,26.52,D
-13.06832,35.89997,351.71,1.03,1.02,2025-10-24,1236,A,95,6.1NRT,304.04,57.06,D
-13.06964,35.89074,340.26,1.04,1.02,2025-10-24,1236,A,87,6.1NRT,305.44,33.72,D
-13.07095,35.88154,333.33,1.04,1.02,2025-10-24,1236,A,79,6.1NRT,305.2,22.19,D
-13.05941,35.89861,330.3,1.03,1.02,2025-10-24,1236,A,76,6.1NRT,302.8,18.88,D
-13.06072,35.88938,320.33,1.04,1.02,2025-10-24,1236,A,16,6.1NRT,303.4,7.28,D
-13.06234,35.81381,343.6,1.04,1.02,2025-10-24,1236,A,83,6.1NRT,306.97,40.91,D
-13.06363,35.8047,351.86,1.04,1.02,2025-10-24,1236,A,93,6.1NRT,306.3,58.51,D
-13.04028,35.90512,326.47,1.03,1.02,2025-10-24,1236,A,54,6.1NRT,300.75,14.28,D
-13.04157,35.89598,333.61,1.03,1.02,2025-10-24,1236,A,80,6.1NRT,304.26,23.61,D
-13.04943,35.84053,333.61,1.04,1.02,2025-10-24,1236,A,80,6.1NRT,303.79,26.07,D
-13.06126,35.75691,332.47,1.04,1.02,2025-10-24,1236,A,79,6.1NRT,305.76,22.29,D
-13.17338,34.95386,318.95,1.12,1.06,2025-10-24,1236,A,28,6.1NRT,302.93,7.48,D
-13.03267,35.89457,337.88,1.03,1.02,2025-10-24,1236,A,85,6.1NRT,305.08,31.64,D
-13.03529,35.87606,321.72,1.04,1.02,2025-10-24,1236,A,48,6.1NRT,300.45,11.27,D
-12.46736,39.53945,326.97,1.2,1.09,2025-10-24,1236,A,57,6.1NRT,305.47,15.54,D
-12.46174,39.54269,322.83,1.2,1.09,2025-10-24,1236,A,36,6.1NRT,306.98,8.33,D
-12.94065,36.33168,323.63,1.01,1.01,2025-10-24,1236,A,49,6.1NRT,306.85,9.6,D
-12.99588,35.94842,320.39,1.03,1.01,2025-10-24,1236,A,43,6.1NRT,305.04,9.6,D
-12.41683,39.76947,323.26,1.24,1.1,2025-10-24,1236,A,55,6.1NRT,306.89,10.1,D
-12.97385,36.03872,321.02,1.03,1.01,2025-10-24,1236,A,34,6.1NRT,304.74,8.45,D
-12.97517,36.02954,320.47,1.03,1.01,2025-10-24,1236,A,38,6.1NRT,302.92,8.63,D
-12.99124,35.85366,322.71,1.04,1.02,2025-10-24,1236,A,49,6.1NRT,304.04,12.33,D
-12.99258,35.84431,324.11,1.04,1.02,2025-10-24,1236,A,58,6.1NRT,306.28,12.8,D
-12.85552,36.48464,325.32,1.01,1.0,2025-10-24,1236,A,63,6.1NRT,308.0,10.81,D
-12.90882,36.11317,328.65,1.02,1.01,2025-10-24,1236,A,16,6.1NRT,306.29,15.08,D
-12.91012,36.10407,342.84,1.02,1.01,2025-10-24,1236,A,89,6.1NRT,306.99,37.32,D
-13.07834,34.90263,319.46,1.12,1.06,2025-10-24,1236,A,49,6.1NRT,301.09,10.31,D
-13.04734,34.99102,326.29,1.11,1.05,2025-10-24,1236,A,72,6.1NRT,305.0,14.87,D
-12.79488,36.3314,330.25,1.01,1.01,2025-10-24,1236,A,75,6.1NRT,308.82,16.17,D
-12.8201,36.02876,321.02,1.02,1.01,2025-10-24,1236,A,41,6.1NRT,307.09,9.24,D
-12.86835,35.68758,327.63,1.05,1.02,2025-10-24,1236,A,73,6.1NRT,303.94,17.76,D
-12.99268,34.79031,322.73,1.14,1.06,2025-10-24,1236,A,56,6.1NRT,305.88,10.64,D
-12.85692,35.63053,346.65,1.05,1.02,2025-10-24,1236,A,92,6.1NRT,306.39,48.6,D
-12.85827,35.62111,349.31,1.05,1.02,2025-10-24,1236,A,94,6.1NRT,308.73,54.7,D
-12.4991,37.95623,335.61,1.03,1.01,2025-10-24,1236,A,78,6.1NRT,315.71,17.01,D
-12.83358,35.66562,321.31,1.05,1.02,2025-10-24,1236,A,54,6.1NRT,304.71,10.6,D
-12.69754,36.5493,327.35,1.0,1.0,2025-10-24,1236,A,67,6.1NRT,310.8,8.95,D
-12.68354,36.58384,327.59,1.0,1.0,2025-10-24,1236,A,60,6.1NRT,314.56,8.13,D
-12.69785,36.48512,336.44,1.01,1.0,2025-10-24,1236,A,82,6.1NRT,310.56,22.26,D
-12.69915,36.47612,344.63,1.01,1.0,2025-10-24,1236,A,90,6.1NRT,310.96,36.83,D
-12.92653,34.80516,336.04,1.13,1.06,2025-10-24,1236,A,84,6.1NRT,305.7,28.76,D
-12.92794,34.79498,322.38,1.13,1.06,2025-10-24,1236,A,64,6.1NRT,306.31,8.06,D
-12.68805,36.42847,345.95,1.01,1.0,2025-10-24,1236,A,91,6.1NRT,312.93,39.69,D
-12.68935,36.41945,350.05,1.01,1.0,2025-10-24,1236,A,94,6.1NRT,312.1,48.13,D
-12.70805,36.16371,330.8,1.02,1.01,2025-10-24,1236,A,57,6.1NRT,309.12,16.52,D
-12.76404,35.7696,320.92,1.04,1.02,2025-10-24,1236,A,45,6.1NRT,305.02,9.61,D
-12.68495,36.26208,332.81,1.01,1.01,2025-10-24,1236,A,78,6.1NRT,312.98,17.69,D
-12.68625,36.253,327.21,1.01,1.01,2025-10-24,1236,A,69,6.1NRT,312.59,10.31,D
-12.70051,36.15326,327.29,1.02,1.01,2025-10-24,1236,A,32,6.1NRT,309.73,12.23,D
-12.78804,35.53337,340.26,1.06,1.03,2025-10-24,1236,A,87,6.1NRT,306.88,32.56,D
-12.83572,35.19046,344.32,1.09,1.04,2025-10-24,1236,A,90,6.1NRT,301.48,47.03,D
-12.83707,35.18065,349.99,1.09,1.04,2025-10-24,1236,A,94,6.1NRT,301.54,60.2,D
-12.70291,36.06428,328.21,1.02,1.01,2025-10-24,1236,A,40,6.1NRT,311.35,13.51,D
-12.87401,34.86454,328.15,1.12,1.06,2025-10-24,1236,A,70,6.1NRT,304.67,17.5,D
-12.68096,36.15387,352.53,1.02,1.01,2025-10-24,1236,A,95,6.1NRT,309.24,55.51,D
-12.68227,36.1448,352.76,1.02,1.01,2025-10-24,1236,A,96,6.1NRT,309.9,56.55,D
-12.69143,36.08115,322.6,1.02,1.01,2025-10-24,1236,A,21,6.1NRT,307.92,8.33,D
-12.69275,36.07204,325.21,1.02,1.01,2025-10-24,1236,A,42,6.1NRT,310.36,10.88,D
-12.67342,36.14347,324.98,1.02,1.01,2025-10-24,1236,A,60,6.1NRT,308.03,10.08,D
-12.72983,35.74978,319.46,1.04,1.02,2025-10-24,1236,A,23,6.1NRT,304.86,9.05,D
-12.72093,35.7483,325.11,1.04,1.02,2025-10-24,1236,A,67,6.1NRT,302.27,14.61,D
-12.79012,35.1273,326.96,1.09,1.04,2025-10-24,1236,A,62,6.1NRT,303.48,18.2,D
-12.68758,35.79063,323.78,1.04,1.02,2025-10-24,1236,A,54,6.1NRT,302.36,13.3,D
-12.6253,36.16407,336.52,1.02,1.01,2025-10-24,1236,A,83,6.1NRT,308.94,23.5,D
-12.6266,36.15498,327.15,1.02,1.01,2025-10-24,1236,A,69,6.1NRT,310.0,11.65,D
-12.64221,36.04571,323.26,1.02,1.01,2025-10-24,1236,A,59,6.1NRT,305.81,11.59,D
-12.67865,35.78936,330.7,1.04,1.02,2025-10-24,1236,A,77,6.1NRT,304.36,21.89,D
-12.43325,37.41862,327.68,1.01,1.0,2025-10-24,1236,A,54,6.1NRT,311.73,8.66,D
-12.41907,37.45329,346.18,1.01,1.0,2025-10-24,1236,A,90,6.1NRT,315.49,34.09,D
-12.42042,37.44426,334.21,1.01,1.0,2025-10-24,1236,A,73,6.1NRT,314.26,14.56,D
-12.42446,37.41718,326.52,1.01,1.0,2025-10-24,1236,A,33,6.1NRT,310.92,7.3,D
-12.34367,37.88145,326.75,1.03,1.01,2025-10-24,1236,A,49,6.1NRT,314.23,6.89,D
-12.40979,37.43598,331.7,1.01,1.0,2025-10-24,1236,A,58,6.1NRT,315.74,12.55,D
-12.60247,36.11694,320.99,1.02,1.01,2025-10-24,1236,A,24,6.1NRT,307.2,6.17,D
-12.60378,36.10785,323.0,1.02,1.01,2025-10-24,1236,A,53,6.1NRT,307.23,8.79,D
-12.60638,36.08978,322.63,1.02,1.01,2025-10-24,1236,A,52,6.1NRT,307.76,9.79,D
-12.40098,37.43461,338.09,1.01,1.0,2025-10-24,1236,A,79,6.1NRT,314.98,21.62,D
-12.59624,36.09741,326.85,1.02,1.01,2025-10-24,1236,A,63,6.1NRT,305.47,13.39,D
-12.59756,36.08832,361.32,1.02,1.01,2025-10-24,1236,A,100,6.1NRT,307.9,80.82,D
-12.60735,35.89388,320.6,1.03,1.01,2025-10-24,1236,A,43,6.1NRT,303.98,9.6,D
-12.36976,37.40205,344.18,1.01,1.0,2025-10-24,1236,A,88,6.1NRT,315.83,31.91,D
-12.37109,37.39304,343.6,1.01,1.0,2025-10-24,1236,A,88,6.1NRT,314.46,31.57,D
-12.37243,37.38404,331.05,1.01,1.0,2025-10-24,1236,A,60,6.1NRT,312.92,12.42,D
-12.36229,37.39168,347.22,1.01,1.0,2025-10-24,1236,A,91,6.1NRT,313.98,37.83,D
-12.36362,37.38268,364.43,1.01,1.0,2025-10-24,1236,A,100,6.1NRT,315.7,80.74,D
-12.48833,36.5327,322.46,1.0,1.0,2025-10-24,1236,A,21,6.1NRT,308.72,7.9,D
-12.34007,37.48042,331.55,1.01,1.01,2025-10-24,1236,A,28,6.1NRT,315.8,10.75,D
-12.35348,37.39032,331.15,1.01,1.0,2025-10-24,1236,A,42,6.1NRT,313.42,11.73,D
-12.55093,36.035,320.21,1.02,1.01,2025-10-24,1236,A,11,6.1NRT,305.46,6.84,D
-12.56789,35.91594,322.13,1.03,1.01,2025-10-24,1236,A,52,6.1NRT,305.64,10.95,D
-12.46815,36.54804,323.74,1.0,1.0,2025-10-24,1236,A,26,6.1NRT,305.09,10.17,D
-12.59564,35.6556,333.04,1.04,1.02,2025-10-24,1236,A,79,6.1NRT,305.57,22.73,D
-12.49048,36.33098,326.97,1.01,1.0,2025-10-24,1236,A,68,6.1NRT,313.93,8.91,D
-12.49177,36.32197,327.3,1.01,1.0,2025-10-24,1236,A,69,6.1NRT,313.21,9.18,D
-12.31423,37.46152,349.09,1.01,1.0,2025-10-24,1236,A,92,6.1NRT,315.23,42.05,D
-12.31209,37.41502,342.25,1.01,1.0,2025-10-24,1236,A,85,6.1NRT,314.32,25.79,D
-12.52828,35.93214,320.6,1.03,1.01,2025-10-24,1236,A,40,6.1NRT,306.82,8.66,D
-12.30195,37.42262,330.19,1.01,1.0,2025-10-24,1236,A,41,6.1NRT,313.57,9.1,D
-12.30328,37.41367,403.63,1.01,1.0,2025-10-24,1236,A,100,6.1NRT,322.01,258.97,D
-12.30461,37.40467,382.07,1.01,1.0,2025-10-24,1236,A,100,6.1NRT,317.66,143.19,D
-12.44884,36.42004,337.92,1.01,1.0,2025-10-24,1236,A,84,6.1NRT,312.54,25.33,D
-12.5128,35.97672,320.9,1.02,1.01,2025-10-24,1236,A,41,6.1NRT,306.71,7.47,D
-12.29313,37.42131,340.22,1.01,1.0,2025-10-24,1236,A,79,6.1NRT,312.75,24.79,D
-12.29447,37.4123,354.35,1.01,1.0,2025-10-24,1236,A,96,6.1NRT,313.82,53.59,D
-12.2998,37.37628,345.61,1.01,1.0,2025-10-24,1236,A,90,6.1NRT,310.61,32.22,D
-12.30113,37.36727,364.61,1.01,1.0,2025-10-24,1236,A,100,6.1NRT,313.12,79.37,D
-12.51574,35.89298,323.42,1.03,1.01,2025-10-24,1236,A,59,6.1NRT,307.26,9.97,D
-12.55938,35.5871,355.2,1.05,1.02,2025-10-24,1236,A,97,6.1NRT,310.18,64.47,D
-12.56072,35.57771,328.73,1.05,1.02,2025-10-24,1236,A,50,6.1NRT,308.22,13.75,D
-11.94773,39.62785,322.92,1.23,1.1,2025-10-24,1236,A,49,6.1NRT,306.17,8.51,D
-12.29499,37.34792,361.58,1.01,1.0,2025-10-24,1236,A,100,6.1NRT,311.16,72.9,D
-12.76065,34.07579,322.75,1.23,1.1,2025-10-24,1236,A,63,6.1NRT,302.59,17.24,D
-12.28753,37.33755,333.28,1.01,1.0,2025-10-24,1236,A,44,6.1NRT,306.88,16.93,D
-12.28886,37.32855,333.65,1.01,1.0,2025-10-24,1236,A,76,6.1NRT,306.85,19.73,D
-12.29019,37.31956,331.84,1.01,1.0,2025-10-24,1236,A,73,6.1NRT,306.92,17.49,D
-12.29152,37.31059,343.1,1.01,1.0,2025-10-24,1236,A,88,6.1NRT,307.95,35.86,D
-12.2774,37.34516,341.91,1.01,1.0,2025-10-24,1236,A,86,6.1NRT,309.28,31.56,D
-12.76522,33.89574,322.08,1.26,1.12,2025-10-24,1236,A,62,6.1NRT,303.17,15.96,D
-12.76675,33.88437,320.75,1.26,1.12,2025-10-24,1236,A,57,6.1NRT,302.72,13.01,D
-12.27393,37.30785,333.04,1.01,1.0,2025-10-24,1236,A,74,6.1NRT,307.92,18.02,D
-12.46844,35.97025,323.87,1.02,1.01,2025-10-24,1236,A,57,6.1NRT,305.91,11.03,D
-11.83472,40.08576,323.93,1.31,1.14,2025-10-24,1236,A,57,6.1NRT,306.85,12.3,D
-11.8366,40.07408,325.26,1.31,1.14,2025-10-24,1236,A,64,6.1NRT,305.75,13.85,D
-12.26912,37.27959,328.56,1.01,1.0,2025-10-24,1236,A,28,6.1NRT,309.51,12.53,D
-12.59336,35.01477,333.09,1.1,1.05,2025-10-24,1236,A,80,6.1NRT,306.42,23.43,D
-12.26165,37.26926,334.67,1.01,1.0,2025-10-24,1236,A,46,6.1NRT,309.2,20.54,D
-12.56434,35.09409,328.01,1.09,1.04,2025-10-24,1236,A,72,6.1NRT,305.3,17.77,D
-12.24075,37.26851,351.86,1.01,1.0,2025-10-24,1236,A,95,6.1NRT,311.94,50.52,D
-12.24208,37.25953,340.77,1.01,1.0,2025-10-24,1236,A,85,6.1NRT,309.53,30.44,D
-12.20054,37.41857,347.64,1.01,1.0,2025-10-24,1236,A,91,6.1NRT,315.09,41.0,D
-12.20188,37.40955,339.03,1.01,1.0,2025-10-24,1236,A,83,6.1NRT,316.72,24.66,D
-12.21786,37.30165,359.75,1.01,1.0,2025-10-24,1236,A,99,6.1NRT,312.79,69.2,D
-12.21919,37.29266,351.47,1.01,1.0,2025-10-24,1236,A,94,6.1NRT,313.26,48.89,D
-12.17813,37.38736,367.85,1.01,1.0,2025-10-24,1236,A,100,6.1NRT,317.36,93.18,D
-12.17947,37.37837,344.0,1.01,1.0,2025-10-24,1236,A,88,6.1NRT,316.58,33.37,D
-12.47969,35.29904,320.31,1.07,1.03,2025-10-24,1236,A,29,6.1NRT,307.57,7.01,D
-12.50812,35.0957,322.37,1.09,1.04,2025-10-24,1236,A,38,6.1NRT,306.37,10.64,D
-12.39028,35.86728,324.34,1.03,1.01,2025-10-24,1236,A,35,6.1NRT,307.29,8.48,D
-12.50795,34.89378,327.12,1.11,1.05,2025-10-24,1236,A,71,6.1NRT,306.67,12.79,D
-12.50931,34.88382,340.26,1.11,1.05,2025-10-24,1236,A,87,6.1NRT,306.79,34.49,D
-12.1341,37.43022,328.65,1.01,1.01,2025-10-24,1236,A,56,6.1NRT,315.42,7.39,D
-12.13544,37.42119,331.25,1.01,1.0,2025-10-24,1236,A,71,6.1NRT,315.12,11.74,D
-12.13594,37.35681,340.38,1.01,1.0,2025-10-24,1236,A,85,6.1NRT,316.59,26.8,D
-12.13727,37.34781,329.0,1.01,1.0,2025-10-24,1236,A,50,6.1NRT,315.22,10.57,D
-12.48627,34.86513,325.72,1.11,1.05,2025-10-24,1236,A,68,6.1NRT,306.48,13.63,D
-11.86729,38.95539,324.85,1.14,1.06,2025-10-24,1236,A,52,6.1NRT,309.06,8.19,D
-11.86885,38.94529,326.23,1.13,1.06,2025-10-24,1236,A,62,6.1NRT,308.57,10.19,D
-12.59832,33.91637,325.19,1.25,1.11,2025-10-24,1236,A,69,6.1NRT,302.25,18.15,D
-12.35451,35.60176,328.55,1.04,1.02,2025-10-24,1236,A,66,6.1NRT,309.57,12.44,D
-12.35583,35.59245,329.52,1.04,1.02,2025-10-24,1236,A,70,6.1NRT,310.03,13.42,D
-12.37309,35.47053,332.95,1.05,1.03,2025-10-24,1236,A,79,6.1NRT,311.22,19.13,D
-11.66271,40.06861,323.3,1.32,1.14,2025-10-24,1236,A,58,6.1NRT,306.24,13.08,D
-12.04662,37.08871,328.9,1.0,1.0,2025-10-24,1236,A,65,6.1NRT,315.09,7.8,D
-12.36355,34.8101,334.44,1.12,1.05,2025-10-24,1236,A,81,6.1NRT,307.27,25.12,D
-12.36493,34.80009,323.64,1.12,1.05,2025-10-24,1236,A,62,6.1NRT,308.68,8.71,D
-11.67692,39.33135,331.2,1.19,1.09,2025-10-24,1236,A,64,6.1NRT,305.24,23.56,D
-12.33857,34.7394,325.5,1.12,1.06,2025-10-24,1236,A,67,6.1NRT,306.35,13.05,D
-11.51756,39.54538,320.78,1.23,1.1,2025-10-24,1236,A,49,6.1NRT,304.15,10.91,D
-12.11924,35.49995,339.47,1.05,1.02,2025-10-24,1236,A,84,6.1NRT,307.86,30.01,D
-12.12056,35.49066,337.29,1.05,1.02,2025-10-24,1236,A,82,6.1NRT,311.26,26.49,D
-11.50509,39.4983,320.58,1.23,1.1,2025-10-24,1236,A,46,6.1NRT,305.11,9.11,D
-11.99449,36.11761,328.22,1.01,1.01,2025-10-24,1236,A,61,6.1NRT,312.53,7.89,D
-11.54422,38.99909,325.0,1.15,1.07,2025-10-24,1236,A,45,6.1NRT,306.2,13.88,D
-11.54582,38.98885,329.99,1.15,1.07,2025-10-24,1236,A,74,6.1NRT,304.88,21.5,D
-11.53485,38.9976,325.04,1.15,1.07,2025-10-24,1236,A,37,6.1NRT,304.79,12.78,D
-11.53646,38.98738,335.61,1.15,1.07,2025-10-24,1236,A,82,6.1NRT,304.67,30.42,D
-11.46834,39.39774,323.03,1.21,1.09,2025-10-24,1236,A,60,6.1NRT,298.68,17.7,D
