latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.35664,36.17627,322.55,1.11,1.05,2025-10-24,1236,A,69,6.1NRT,301.53,11.77,D
-18.35803,36.16603,322.59,1.11,1.05,2025-10-24,1236,A,69,6.1NRT,302.4,12.12,D
-18.48928,35.18113,316.64,1.25,1.11,2025-10-24,1236,A,36,6.1NRT,299.99,9.41,D
-18.34877,36.16463,323.4,1.11,1.05,2025-10-24,1236,A,67,6.1NRT,300.4,12.19,D
-18.27032,36.60327,325.8,1.07,1.03,2025-10-24,1236,A,76,6.1NRT,301.4,16.2,D
-18.26124,36.60187,316.73,1.07,1.03,2025-10-24,1236,A,41,6.1NRT,302.24,6.49,D
-18.27877,36.47329,321.57,1.08,1.04,2025-10-24,1236,A,65,6.1NRT,302.1,9.35,D
-18.31964,36.17068,322.32,1.11,1.05,2025-10-24,1236,A,69,6.1NRT,302.69,10.52,D
-18.31162,36.17332,327.79,1.11,1.05,2025-10-24,1236,A,75,6.1NRT,303.69,17.65,D
-18.24509,36.24638,319.86,1.1,1.05,2025-10-24,1236,A,54,6.1NRT,303.32,7.03,D
-18.24648,36.23624,328.71,1.1,1.05,2025-10-24,1236,A,78,6.1NRT,305.15,17.77,D
-18.47341,34.50771,330.6,1.37,1.16,2025-10-24,1236,A,80,6.1NRT,312.32,18.43,D
-18.47502,34.49505,335.16,1.37,1.16,2025-10-24,1236,A,84,6.1NRT,312.49,27.76,D
-18.45614,34.47945,333.47,1.38,1.16,2025-10-24,1236,A,73,6.1NRT,312.46,24.26,D
-18.15474,36.4422,326.51,1.08,1.04,2025-10-24,1236,A,76,6.1NRT,303.28,14.27,D
-18.15611,36.43226,332.33,1.08,1.04,2025-10-24,1236,A,82,6.1NRT,302.59,22.56,D
-18.34219,35.0536,318.35,1.26,1.12,2025-10-24,1236,A,37,6.1NRT,300.32,11.5,D
-18.35716,34.8622,334.44,1.3,1.13,2025-10-24,1236,A,83,6.1NRT,311.24,28.48,D
-18.1848,36.08587,331.6,1.12,1.05,2025-10-24,1236,A,81,6.1NRT,307.64,22.01,D
-18.1797,36.05359,319.87,1.12,1.05,2025-10-24,1236,A,55,6.1NRT,305.92,6.93,D
-18.1811,36.04327,327.89,1.12,1.05,2025-10-24,1236,A,76,6.1NRT,305.93,17.55,D
-18.1027,36.41394,328.2,1.08,1.04,2025-10-24,1236,A,78,6.1NRT,304.73,15.78,D
-18.09364,36.41605,319.84,1.08,1.04,2025-10-24,1236,A,53,6.1NRT,303.25,7.24,D
-18.04345,36.50946,325.54,1.07,1.03,2025-10-24,1236,A,75,6.1NRT,304.18,15.15,D
-18.05576,36.42043,316.72,1.08,1.04,2025-10-24,1236,A,37,6.1NRT,301.9,7.07,D
-18.06262,36.37066,323.32,1.08,1.04,2025-10-24,1236,A,56,6.1NRT,301.33,12.47,D
-18.03981,36.46858,335.78,1.07,1.03,2025-10-24,1236,A,85,6.1NRT,304.98,31.5,D
-18.04117,36.45869,322.49,1.07,1.03,2025-10-24,1236,A,65,6.1NRT,303.74,13.57,D
-18.02527,36.50668,319.46,1.07,1.03,2025-10-24,1236,A,52,6.1NRT,302.78,10.27,D
-18.0307,36.46719,331.0,1.07,1.03,2025-10-24,1236,A,79,6.1NRT,302.12,24.14,D
-18.03206,36.4573,346.75,1.07,1.03,2025-10-24,1236,A,93,6.1NRT,301.16,53.24,D
-18.04707,36.34791,335.83,1.09,1.04,2025-10-24,1236,A,85,6.1NRT,304.1,28.16,D
-18.11226,35.86707,320.44,1.14,1.06,2025-10-24,1236,A,28,6.1NRT,305.61,6.27,D
-18.03519,36.36648,318.08,1.08,1.04,2025-10-24,1236,A,44,6.1NRT,299.92,7.95,D
-18.06989,36.04094,322.42,1.12,1.05,2025-10-24,1236,A,60,6.1NRT,307.54,8.59,D
-18.07127,36.03063,330.85,1.12,1.05,2025-10-24,1236,A,80,6.1NRT,309.63,20.37,D
-18.04003,36.19277,322.21,1.1,1.05,2025-10-24,1236,A,63,6.1NRT,305.08,8.33,D
-17.95255,36.76866,321.11,1.05,1.02,2025-10-24,1236,A,58,6.1NRT,302.32,10.61,D
-18.44558,33.06768,323.03,1.73,1.29,2025-10-24,1236,A,36,6.1NRT,295.92,24.86,D
-18.00942,36.29586,324.17,1.09,1.04,2025-10-24,1236,A,58,6.1NRT,306.57,11.19,D
-18.22097,34.7322,333.33,1.32,1.14,2025-10-24,1236,A,41,6.1NRT,310.93,24.82,D
-18.22257,34.72007,341.31,1.32,1.14,2025-10-24,1236,A,88,6.1NRT,312.83,42.27,D
-17.98919,36.37436,317.96,1.08,1.04,2025-10-24,1236,A,37,6.1NRT,302.87,7.22,D
-18.3477,33.66753,327.82,1.56,1.23,2025-10-24,1236,A,43,6.1NRT,307.88,19.08,D
-17.98281,36.35305,320.36,1.08,1.04,2025-10-24,1236,A,45,6.1NRT,303.16,8.79,D
-18.20091,34.72937,334.8,1.32,1.14,2025-10-24,1236,A,83,6.1NRT,308.25,29.33,D
-18.06486,35.68179,324.32,1.16,1.07,2025-10-24,1236,A,56,6.1NRT,305.16,13.12,D
-17.90392,36.72169,322.46,1.05,1.02,2025-10-24,1236,A,43,6.1NRT,302.71,11.81,D
-17.90527,36.71202,336.13,1.05,1.02,2025-10-24,1236,A,85,6.1NRT,302.65,31.13,D
-17.9677,36.2588,327.79,1.09,1.04,2025-10-24,1236,A,77,6.1NRT,304.61,15.38,D
-17.95715,36.26746,332.28,1.09,1.04,2025-10-24,1236,A,82,6.1NRT,305.78,21.29,D
-17.95852,36.25741,347.94,1.09,1.04,2025-10-24,1236,A,93,6.1NRT,307.5,51.35,D
-17.96107,36.04392,320.22,1.11,1.05,2025-10-24,1236,A,41,6.1NRT,304.13,8.74,D
-16.52381,45.072,326.88,2.51,1.52,2025-10-24,1236,A,70,6.1NRT,304.1,34.37,D
-17.85285,36.68742,322.09,1.05,1.02,2025-10-24,1236,A,40,6.1NRT,299.98,12.54,D
-18.2967,33.33937,331.45,1.64,1.26,2025-10-24,1236,A,46,6.1NRT,310.19,27.36,D
-17.93327,36.03976,323.88,1.11,1.05,2025-10-24,1236,A,70,6.1NRT,303.17,14.29,D
-17.93467,36.0295,317.55,1.12,1.05,2025-10-24,1236,A,41,6.1NRT,302.29,7.61,D
-17.83481,36.68464,322.61,1.05,1.02,2025-10-24,1236,A,45,6.1NRT,301.46,12.33,D
-17.83616,36.67495,332.9,1.05,1.02,2025-10-24,1236,A,82,6.1NRT,300.85,26.26,D
-17.81006,36.73016,323.39,1.05,1.02,2025-10-24,1236,A,65,6.1NRT,305.28,11.84,D
-17.8114,36.72051,324.8,1.05,1.02,2025-10-24,1236,A,70,6.1NRT,304.43,13.81,D
-17.81275,36.71086,319.61,1.05,1.02,2025-10-24,1236,A,30,6.1NRT,302.53,8.1,D
-17.8024,36.71912,360.7,1.05,1.02,2025-10-24,1236,A,100,6.1NRT,304.72,82.14,D
-17.80374,36.70947,358.18,1.05,1.02,2025-10-24,1236,A,99,6.1NRT,302.49,75.18,D
-17.81448,36.63199,330.3,1.06,1.03,2025-10-24,1236,A,80,6.1NRT,300.02,23.8,D
-17.9869,35.35314,320.17,1.21,1.09,2025-10-24,1236,A,56,6.1NRT,303.58,10.72,D
-17.80544,36.6306,333.79,1.06,1.03,2025-10-24,1236,A,83,6.1NRT,300.8,28.19,D
-17.84997,36.30584,324.19,1.09,1.04,2025-10-24,1236,A,71,6.1NRT,304.47,10.59,D
