latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.27644,-63.09429,303.91,1.01,1.01,2025-10-24,659,A,58,6.1NRT,291.22,5.46,N
-14.43127,-63.63894,310.25,1.02,1.01,2025-10-24,659,A,56,6.1NRT,290.72,8.84,N
-13.27784,-63.08522,317.36,1.01,1.0,2025-10-24,659,A,95,6.1NRT,291.55,15.38,N
9.74111,-63.47137,301.0,2.09,1.41,2025-10-24,654,A,24,6.1NRT,289.41,9.22,N
-14.44016,-63.64036,300.94,1.02,1.01,2025-10-24,659,A,5,6.1NRT,289.66,3.65,N
-13.31229,-63.1557,302.8,1.01,1.01,2025-10-24,659,A,51,6.1NRT,292.74,4.61,N
-14.44158,-63.63113,311.24,1.02,1.01,2025-10-24,659,A,82,6.1NRT,291.13,10.26,N
9.73461,-63.45877,304.37,2.09,1.41,2025-10-24,654,A,60,6.1NRT,289.55,15.21,N
-13.39433,-63.1092,304.69,1.01,1.0,2025-10-24,659,A,61,6.1NRT,292.28,5.54,N
-14.50041,-63.60929,308.13,1.02,1.01,2025-10-24,659,A,53,6.1NRT,291.9,6.96,N
-13.49093,-63.19626,303.11,1.01,1.01,2025-10-24,659,A,53,6.1NRT,291.51,4.93,N
9.70488,-63.51825,300.35,2.11,1.41,2025-10-24,654,A,26,6.1NRT,288.9,9.35,N
-13.12862,-65.55379,303.88,1.27,1.12,2025-10-24,659,A,57,6.1NRT,292.39,6.83,N
-14.50183,-63.6001,308.98,1.02,1.01,2025-10-24,659,A,58,6.1NRT,291.83,7.7,N
9.65779,-63.54366,303.16,2.12,1.41,2025-10-24,654,A,19,6.1NRT,288.48,11.67,N
-13.56604,-64.20263,305.53,1.08,1.04,2025-10-24,659,A,65,6.1NRT,292.69,6.44,N
-14.52846,-63.60436,314.12,1.02,1.01,2025-10-24,659,A,89,6.1NRT,291.52,11.54,N
-13.88604,-62.36198,312.17,1.0,1.0,2025-10-24,659,A,84,6.1NRT,293.31,10.3,N
9.65543,-63.5252,311.39,2.11,1.41,2025-10-24,654,A,82,6.1NRT,288.75,26.99,N
-14.52988,-63.59516,311.36,1.02,1.01,2025-10-24,659,A,82,6.1NRT,291.26,9.4,N
-14.04375,-62.84127,302.96,1.0,1.0,2025-10-24,659,A,52,6.1NRT,292.56,4.3,N
9.6589,-63.56965,301.49,2.12,1.42,2025-10-24,654,A,40,6.1NRT,288.27,9.8,N
-14.6975,-63.049,306.07,1.0,1.0,2025-10-24,659,A,67,6.1NRT,292.93,5.13,N
9.65639,-63.55114,302.47,2.12,1.41,2025-10-24,654,A,49,6.1NRT,288.43,11.3,N
-14.69887,-63.03995,308.88,1.0,1.0,2025-10-24,659,A,76,6.1NRT,293.29,7.16,N
9.65389,-63.5327,310.88,2.11,1.41,2025-10-24,654,A,81,6.1NRT,288.76,26.99,N
-15.25855,-61.43314,309.01,1.06,1.03,2025-10-24,659,A,76,6.1NRT,293.1,8.36,N
9.65409,-63.62787,313.48,2.15,1.42,2025-10-24,654,A,87,6.1NRT,287.57,36.07,N
-15.25993,-61.42356,304.51,1.06,1.03,2025-10-24,659,A,60,6.1NRT,293.01,5.15,N
9.65155,-63.60898,310.41,2.14,1.42,2025-10-24,654,A,80,6.1NRT,287.87,27.26,N
-15.2676,-61.43447,320.49,1.06,1.03,2025-10-24,659,A,100,6.1NRT,293.32,17.97,N
-15.26899,-61.42488,312.02,1.06,1.03,2025-10-24,659,A,84,6.1NRT,293.19,9.96,N
-15.30881,-61.40712,307.01,1.06,1.03,2025-10-24,659,A,70,6.1NRT,292.8,7.17,N
9.64653,-63.57162,322.03,2.12,1.42,2025-10-24,654,A,100,6.1NRT,288.65,55.55,N
-15.50925,-60.39386,309.7,1.18,1.08,2025-10-24,659,A,67,6.1NRT,294.42,9.07,N
-15.09069,-63.31941,322.9,1.01,1.0,2025-10-24,659,A,100,6.1NRT,292.65,19.49,N
9.64403,-63.55305,333.37,2.12,1.41,2025-10-24,654,A,100,6.1NRT,288.98,96.31,N
-15.09208,-63.31031,317.24,1.01,1.0,2025-10-24,659,A,95,6.1NRT,292.87,14.11,N
-15.51236,-60.40104,306.45,1.18,1.08,2025-10-24,659,A,48,6.1NRT,294.22,6.97,N
9.62905,-63.72741,307.58,2.19,1.43,2025-10-24,654,A,72,6.1NRT,285.88,27.72,N
-15.51382,-60.39027,315.78,1.18,1.08,2025-10-24,659,A,92,6.1NRT,295.08,15.74,N
9.62655,-63.70827,300.88,2.18,1.43,2025-10-24,654,A,35,6.1NRT,285.95,14.74,N
-15.52189,-60.40236,320.32,1.18,1.08,2025-10-24,659,A,100,6.1NRT,294.94,20.91,N
9.56115,-63.62616,305.16,2.14,1.42,2025-10-24,654,A,63,6.1NRT,287.76,17.62,N
-15.52335,-60.39162,325.65,1.18,1.08,2025-10-24,659,A,100,6.1NRT,295.99,28.18,N
8.72893,-62.90731,302.07,1.82,1.32,2025-10-24,654,A,46,6.1NRT,290.94,9.29,N
-15.53142,-60.40369,303.36,1.18,1.08,2025-10-24,659,A,30,6.1NRT,293.35,4.84,N
8.69573,-63.15156,301.79,1.9,1.35,2025-10-24,654,A,44,6.1NRT,289.72,10.17,N
-14.98684,-64.16509,304.85,1.05,1.02,2025-10-24,659,A,62,6.1NRT,292.84,6.27,N
5.16496,-54.27616,309.33,1.52,1.22,2025-10-24,654,A,77,6.1NRT,292.52,15.27,N
-15.41722,-61.54757,303.83,1.05,1.02,2025-10-24,659,A,57,6.1NRT,292.56,4.96,N
5.17198,-54.28167,307.16,1.52,1.22,2025-10-24,654,A,70,6.1NRT,292.46,12.57,N
-15.41861,-61.53799,303.46,1.05,1.02,2025-10-24,659,A,55,6.1NRT,292.88,4.65,N
-15.54986,-61.84146,308.06,1.03,1.02,2025-10-24,659,A,73,6.1NRT,292.83,7.81,N
-15.55123,-61.83208,305.33,1.04,1.02,2025-10-24,659,A,64,6.1NRT,292.89,6.04,N
-15.59942,-61.49932,314.05,1.06,1.03,2025-10-24,659,A,88,6.1NRT,292.81,12.87,N
-15.29126,-63.74853,314.57,1.02,1.01,2025-10-24,659,A,89,6.1NRT,293.1,12.31,N
-15.29268,-63.7393,308.76,1.02,1.01,2025-10-24,659,A,75,6.1NRT,293.13,7.76,N
-15.37861,-63.90798,304.02,1.03,1.01,2025-10-24,659,A,34,6.1NRT,293.18,4.44,N
-15.78878,-61.78972,303.04,1.04,1.02,2025-10-24,659,A,53,6.1NRT,292.93,4.41,N
-15.26661,-65.25552,307.61,1.15,1.07,2025-10-24,659,A,35,6.1NRT,292.8,8.49,N
-15.5047,-63.75395,306.59,1.02,1.01,2025-10-24,659,A,69,6.1NRT,292.72,6.76,N
-15.27599,-65.25711,309.0,1.15,1.07,2025-10-24,659,A,47,6.1NRT,291.95,9.63,N
-15.58559,-63.52246,304.99,1.01,1.0,2025-10-24,659,A,40,6.1NRT,293.17,4.43,N
-15.59162,-63.54217,307.48,1.01,1.0,2025-10-24,659,A,72,6.1NRT,292.88,6.33,N
-15.61665,-63.37787,311.31,1.0,1.0,2025-10-24,659,A,82,6.1NRT,293.14,9.42,N
-15.61804,-63.36876,306.3,1.0,1.0,2025-10-24,659,A,68,6.1NRT,293.11,5.81,N
-15.93422,-61.34597,312.77,1.08,1.04,2025-10-24,659,A,86,6.1NRT,293.77,11.85,N
-15.6061,-63.69214,306.88,1.01,1.01,2025-10-24,659,A,70,6.1NRT,292.52,6.84,N
-15.56512,-64.13271,306.68,1.04,1.02,2025-10-24,659,A,69,6.1NRT,292.84,6.54,N
-15.74279,-63.28914,307.84,1.0,1.0,2025-10-24,659,A,73,6.1NRT,292.38,7.26,N
-15.74417,-63.28004,317.65,1.0,1.0,2025-10-24,659,A,95,6.1NRT,292.96,14.91,N
-15.68578,-63.7201,307.85,1.01,1.01,2025-10-24,659,A,73,6.1NRT,292.59,7.38,N
-15.70135,-63.6191,305.02,1.01,1.0,2025-10-24,659,A,63,6.1NRT,292.47,5.42,N
-15.54231,-65.20467,310.8,1.13,1.06,2025-10-24,659,A,81,6.1NRT,292.45,11.04,N
-15.54397,-65.19442,315.27,1.13,1.06,2025-10-24,659,A,91,6.1NRT,293.87,15.22,N
-15.55329,-65.19599,313.81,1.13,1.06,2025-10-24,659,A,88,6.1NRT,292.64,13.84,N
-15.71542,-64.23732,332.66,1.04,1.02,2025-10-24,659,A,100,6.1NRT,292.62,33.35,N
-15.7169,-64.22788,342.91,1.04,1.02,2025-10-24,659,A,100,6.1NRT,295.16,50.06,N
-15.72437,-64.23879,306.45,1.04,1.02,2025-10-24,659,A,52,6.1NRT,291.03,7.07,N
-15.96712,-62.70751,313.31,1.0,1.0,2025-10-24,659,A,87,6.1NRT,292.14,11.4,N
-15.96848,-62.69839,314.11,1.0,1.0,2025-10-24,659,A,89,6.1NRT,292.53,12.05,N
-16.14335,-61.49954,306.2,1.07,1.03,2025-10-24,659,A,67,6.1NRT,292.78,7.04,N
-16.2285,-61.6172,303.14,1.06,1.03,2025-10-24,659,A,53,6.1NRT,293.08,4.68,N
-16.28215,-61.49283,319.77,1.07,1.03,2025-10-24,659,A,99,6.1NRT,293.38,18.67,N
-16.28353,-61.48304,320.3,1.07,1.03,2025-10-24,659,A,100,6.1NRT,293.63,19.19,N
-15.78241,-65.38054,311.45,1.15,1.07,2025-10-24,659,A,77,6.1NRT,293.93,11.4,N
-16.08189,-63.48964,309.9,1.0,1.0,2025-10-24,659,A,79,6.1NRT,292.51,8.78,N
-15.80285,-65.37333,304.51,1.15,1.07,2025-10-24,659,A,36,6.1NRT,293.21,5.98,N
-16.15203,-63.14627,310.57,1.0,1.0,2025-10-24,659,A,80,6.1NRT,293.41,8.82,N
-16.16083,-63.14766,310.5,1.0,1.0,2025-10-24,659,A,80,6.1NRT,293.26,8.82,N
-16.23838,-62.87095,309.46,1.0,1.0,2025-10-24,659,A,77,6.1NRT,292.58,8.21,N
-16.2085,-63.32042,304.45,1.0,1.0,2025-10-24,659,A,60,6.1NRT,293.69,4.75,N
-16.21039,-63.36739,316.53,1.0,1.0,2025-10-24,659,A,93,6.1NRT,294.23,13.25,N
-16.66651,-60.85518,311.26,1.15,1.07,2025-10-24,659,A,82,6.1NRT,293.14,11.79,N
-16.49993,-62.10231,310.59,1.03,1.01,2025-10-24,659,A,80,6.1NRT,292.45,9.01,N
-16.57031,-62.18661,307.46,1.03,1.01,2025-10-24,659,A,71,6.1NRT,291.58,7.52,N
-16.63278,-63.07671,302.89,1.0,1.0,2025-10-24,659,A,52,6.1NRT,292.88,3.96,N
-16.70901,-62.56284,303.23,1.01,1.01,2025-10-24,659,A,54,6.1NRT,292.68,4.53,N
-16.50989,-64.3078,305.11,1.03,1.02,2025-10-24,659,A,63,6.1NRT,292.83,5.3,N
-16.51137,-64.29839,305.49,1.03,1.02,2025-10-24,659,A,64,6.1NRT,292.9,5.54,N
-17.15445,-60.11368,301.07,1.28,1.12,2025-10-24,659,A,37,6.1NRT,285.96,4.82,N
-17.15603,-60.1019,308.68,1.28,1.12,2025-10-24,659,A,75,6.1NRT,288.43,11.47,N
-17.30376,-59.98466,309.37,1.31,1.13,2025-10-24,659,A,77,6.1NRT,291.77,11.73,N
-17.32428,-60.51171,316.93,1.22,1.1,2025-10-24,659,A,91,6.1NRT,292.45,20.78,N
-17.37767,-60.35314,328.99,1.25,1.11,2025-10-24,659,A,100,6.1NRT,294.03,35.27,N
-17.3792,-60.34161,344.14,1.25,1.11,2025-10-24,659,A,100,6.1NRT,295.41,67.56,N
-17.44045,-59.9547,311.71,1.32,1.14,2025-10-24,659,A,83,6.1NRT,293.11,14.77,N
-17.18545,-61.94854,331.2,1.05,1.02,2025-10-24,659,A,100,6.1NRT,293.8,31.07,N
-17.18683,-61.9389,344.85,1.05,1.02,2025-10-24,659,A,100,6.1NRT,296.58,54.39,N
-17.19447,-61.94992,307.48,1.05,1.02,2025-10-24,659,A,72,6.1NRT,292.27,7.09,N
-17.47223,-59.94674,305.83,1.32,1.14,2025-10-24,659,A,66,6.1NRT,293.56,8.08,N
-16.77422,-65.08986,302.96,1.09,1.04,2025-10-24,659,A,52,6.1NRT,291.85,5.15,N
-17.57401,-60.76942,351.32,1.19,1.08,2025-10-24,659,A,100,6.1NRT,298.16,81.63,N
-17.57553,-60.75852,339.79,1.19,1.09,2025-10-24,659,A,100,6.1NRT,297.1,52.96,N
-17.57786,-60.77551,332.14,1.19,1.08,2025-10-24,659,A,100,6.1NRT,295.19,38.61,N
-17.57932,-60.7646,375.2,1.19,1.09,2025-10-24,659,A,100,6.1NRT,302.74,171.28,N
-17.58079,-60.75367,327.27,1.19,1.09,2025-10-24,659,A,100,6.1NRT,296.01,30.24,N
-17.58743,-60.7769,314.55,1.19,1.08,2025-10-24,659,A,89,6.1NRT,293.88,14.21,N
-17.5889,-60.76598,394.82,1.19,1.09,2025-10-24,659,A,100,6.1NRT,302.88,286.16,N
-17.59037,-60.75505,370.93,1.19,1.09,2025-10-24,659,A,100,6.1NRT,300.32,151.86,N
-17.59847,-60.76737,369.32,1.19,1.09,2025-10-24,659,A,100,6.1NRT,297.96,144.54,N
-17.59995,-60.75644,358.98,1.19,1.09,2025-10-24,659,A,100,6.1NRT,298.36,105.34,N
-17.87428,-59.68455,310.2,1.39,1.17,2025-10-24,659,A,79,6.1NRT,293.95,12.75,N
-17.99709,-61.68961,311.35,1.09,1.04,2025-10-24,659,A,82,6.1NRT,294.34,9.85,N
-17.99852,-61.67957,304.96,1.09,1.04,2025-10-24,659,A,62,6.1NRT,294.15,4.99,N
-17.97221,-62.25224,345.57,1.04,1.02,2025-10-24,659,A,100,6.1NRT,296.46,54.67,N
-17.97359,-62.24264,370.39,1.04,1.02,2025-10-24,659,A,100,6.1NRT,298.45,122.6,N
-17.97497,-62.23303,352.76,1.04,1.02,2025-10-24,659,A,100,6.1NRT,297.33,70.56,N
-17.97635,-62.22342,305.04,1.04,1.02,2025-10-24,659,A,63,6.1NRT,294.85,4.34,N
-18.13639,-62.45605,309.9,1.03,1.02,2025-10-24,659,A,79,6.1NRT,294.75,7.96,N
-19.66685,-60.64409,305.31,1.28,1.12,2025-10-24,701,A,62,6.1NRT,294.27,6.54,N
-19.66842,-60.63216,304.5,1.28,1.12,2025-10-24,701,A,59,6.1NRT,293.5,5.94,N
-20.55709,-60.30888,305.5,1.38,1.16,2025-10-24,701,A,45,6.1NRT,291.19,7.74,N
-20.56736,-60.31032,337.33,1.38,1.16,2025-10-24,701,A,100,6.1NRT,294.69,59.84,N
-20.56905,-60.2974,310.29,1.38,1.16,2025-10-24,701,A,68,6.1NRT,288.76,11.98,N
-21.70027,-61.7922,326.76,1.17,1.08,2025-10-24,701,A,100,6.1NRT,292.66,29.72,N
-21.70175,-61.78112,307.96,1.17,1.08,2025-10-24,701,A,73,6.1NRT,290.94,8.27,N
-21.70979,-61.79362,318.91,1.17,1.08,2025-10-24,701,A,98,6.1NRT,292.08,19.34,N
-21.71127,-61.78255,304.39,1.17,1.08,2025-10-24,701,A,24,6.1NRT,290.73,5.36,N
-21.82747,-61.66982,302.13,1.19,1.09,2025-10-24,701,A,46,6.1NRT,291.39,4.71,N
-21.87198,-61.63035,306.37,1.2,1.09,2025-10-24,701,A,68,6.1NRT,292.8,7.94,N
-21.87352,-61.619,318.29,1.2,1.09,2025-10-24,701,A,97,6.1NRT,293.29,19.88,N
-21.87677,-61.62522,315.35,1.2,1.09,2025-10-24,701,A,91,6.1NRT,293.07,16.8,N
-22.67513,-64.34834,304.9,1.0,1.0,2025-10-24,701,A,62,6.1NRT,293.23,5.35,N
-22.67654,-64.33883,305.97,1.0,1.0,2025-10-24,701,A,66,6.1NRT,293.26,5.97,N
-23.70007,-64.2173,315.41,1.01,1.01,2025-10-24,701,A,91,6.1NRT,294.67,12.74,N
-23.70893,-64.2188,322.43,1.01,1.01,2025-10-24,701,A,100,6.1NRT,295.13,19.58,N
-23.71036,-64.20911,305.23,1.01,1.01,2025-10-24,701,A,63,6.1NRT,293.92,5.47,N
-24.32835,-64.02606,307.61,1.02,1.01,2025-10-24,701,A,72,6.1NRT,292.27,8.25,N
-25.0816,-64.55301,306.48,1.01,1.01,2025-10-24,701,A,68,6.1NRT,293.52,6.88,N
-25.92941,-63.9054,315.57,1.05,1.03,2025-10-24,701,A,91,6.1NRT,294.44,14.56,N
-28.12507,-60.32717,301.26,1.75,1.3,2025-10-24,703,A,39,6.1NRT,290.25,9.0,N
-28.13658,-60.32869,305.85,1.75,1.3,2025-10-24,703,A,66,6.1NRT,290.43,15.28,N
-28.99214,-62.65922,312.03,1.28,1.12,2025-10-24,703,A,65,6.1NRT,292.93,13.82,N
